Date,IBM,AMZN,MSFT,ORCL,AAPL,FB,PFE,JNJ,EBAY,TGT,CSCO,JNPR
2014-06-24,3875400.0,2626600.0,26509100.0,16459200.0,39036000.0,57284100.0,23354100.0,5915000.0,11587100.0,4374500.0,24302000.0,7089000.0
2014-06-25,2762800.0,2327800.0,20049100.0,13889400.0,36869000.0,44245500.0,31518000.0,6411100.0,8941700.0,5998500.0,22579500.0,6484700.0
2014-06-26,3258500.0,2699500.0,23604400.0,16642500.0,32629000.0,47646700.0,19472200.0,5106900.0,8076200.0,3548000.0,19134400.0,4280600.0
2014-06-27,4575500.0,2416200.0,74640000.0,15320500.0,64029000.0,46444300.0,30672500.0,6463000.0,11044100.0,8466000.0,34999300.0,6858000.0
2014-06-30,4223800.0,2671300.0,30805500.0,14098200.0,49589000.0,27102800.0,20566300.0,6944200.0,10604100.0,4864300.0,23992100.0,3589200.0
2014-07-01,6643100.0,3173600.0,26917000.0,13147000.0,38223000.0,33166100.0,25600200.0,5129200.0,8805200.0,3768500.0,34613200.0,4386800.0
2014-07-02,5093000.0,2681300.0,20208100.0,13400200.0,28465000.0,41805900.0,18501700.0,3764900.0,9345300.0,3061400.0,30197200.0,4135400.0
2014-07-03,2422400.0,1944300.0,15969300.0,7863600.0,22891800.0,25203200.0,14852900.0,4199100.0,4612000.0,3014400.0,19598800.0,2388700.0
2014-07-07,2958700.0,2128900.0,21952400.0,11959400.0,56468000.0,28707100.0,17593400.0,7014900.0,7206400.0,4917300.0,21293500.0,3200100.0
2014-07-08,3135100.0,4271600.0,31218200.0,12350600.0,65222000.0,68855600.0,22440400.0,6268400.0,13072000.0,4582200.0,34622900.0,6747400.0
2014-07-09,3309600.0,3166100.0,18445900.0,14711600.0,36436000.0,51378000.0,20679300.0,5720900.0,8425600.0,4276700.0,35610300.0,6444500.0
2014-07-10,3177800.0,2665000.0,21854700.0,9566900.0,39686000.0,44388200.0,20114200.0,4955100.0,8327000.0,3799900.0,27278600.0,3248800.0
2014-07-11,2402500.0,8300800.0,24083000.0,11942300.0,34018000.0,39167800.0,18359500.0,5461000.0,13869800.0,3109100.0,20945900.0,3040800.0
2014-07-14,4501100.0,5609900.0,21881100.0,13586800.0,42810000.0,38468000.0,20483700.0,7784800.0,9360600.0,3809200.0,19243600.0,3996300.0
2014-07-15,4864700.0,4170900.0,28748700.0,11813800.0,45477900.0,44213200.0,30361000.0,14219700.0,9431100.0,5722100.0,29468800.0,3203300.0
2014-07-16,7812600.0,3503600.0,63318000.0,14722600.0,53502000.0,29541600.0,35413300.0,11946800.0,13770700.0,6987700.0,40476700.0,6880000.0
2014-07-17,8872300.0,3636000.0,82180300.0,24447800.0,57298000.0,38024200.0,32682200.0,11218900.0,21673300.0,4559400.0,29568000.0,7795600.0
2014-07-18,8166400.0,3407400.0,43407500.0,19123500.0,49988000.0,42262200.0,24403200.0,8408400.0,12929200.0,4735900.0,25465300.0,4988300.0
2014-07-21,4154400.0,2278400.0,37604400.0,15864700.0,39079000.0,49431600.0,22763400.0,6379900.0,9906000.0,4122900.0,20825400.0,9647700.0
2014-07-22,4853000.0,2888900.0,43095800.0,13728100.0,55197000.0,40301800.0,18742300.0,6554100.0,10423500.0,3548400.0,28734800.0,10036100.0
2014-07-23,3584200.0,2687300.0,52362900.0,9191700.0,92918000.0,77435900.0,21115400.0,4815300.0,13881000.0,6167200.0,28759200.0,40636400.0
2014-07-24,3612700.0,7000000.0,30725300.0,10797700.0,45729000.0,124006900.0,14839000.0,5177200.0,16238700.0,3491900.0,21876300.0,13961500.0
2014-07-25,3376400.0,17846500.0,26737700.0,7483800.0,43469000.0,45823100.0,14501500.0,3951500.0,11250800.0,2629200.0,28640100.0,6462700.0
2014-07-28,3242400.0,5932000.0,29684200.0,9658200.0,55318000.0,41640000.0,27288700.0,4634800.0,9402700.0,4011200.0,27686400.0,7857600.0
2014-07-29,3264100.0,2883800.0,27763100.0,9450400.0,43143000.0,41126900.0,37913600.0,6053900.0,12015300.0,3807200.0,22441500.0,7472500.0
2014-07-30,3943800.0,3969000.0,31921400.0,11406300.0,33010000.0,36823000.0,33990600.0,5994800.0,9101900.0,3677000.0,26119900.0,5917700.0
2014-07-31,4207500.0,5192000.0,31537500.0,13689500.0,56843000.0,43909200.0,38348200.0,9141500.0,11514200.0,7067900.0,28219900.0,6580600.0
2014-08-01,5181100.0,7441500.0,31170300.0,15074700.0,48511000.0,43456400.0,31341600.0,8610700.0,12844200.0,4011800.0,28609200.0,6160500.0
2014-08-04,2125900.0,4200900.0,34277400.0,12356200.0,39958000.0,30656900.0,23721900.0,6790800.0,11999300.0,4232000.0,17252200.0,5802200.0
2014-08-05,3307900.0,2852100.0,26266400.0,8806600.0,55933000.0,34820400.0,27686500.0,6230900.0,10742400.0,14982100.0,21176500.0,4311600.0
2014-08-06,3847000.0,2296900.0,24634000.0,8184800.0,38558000.0,30940200.0,23369400.0,7412100.0,10209800.0,7262700.0,20990600.0,4122500.0
2014-08-07,2708600.0,2935600.0,30314900.0,9180500.0,46711000.0,38093400.0,30501300.0,7417800.0,10049600.0,4917200.0,24123500.0,4499700.0
2014-08-08,2781500.0,2705900.0,28942700.0,8862000.0,41865000.0,27155700.0,30089700.0,5618400.0,10326800.0,4710700.0,21648600.0,4478200.0
2014-08-11,2527200.0,2468600.0,20351600.0,10292800.0,36585000.0,24544100.0,21382600.0,5703000.0,7929400.0,2788100.0,25946200.0,4204500.0
